symbol,timestamp,tradingDay,open,high,low,close,volume,openInterest
"APC","2015-01-02T00:00:00-05:00","2015-01-02","79.21818","80.94988","78.98337","80.50962","4571711",""
"APC","2015-01-05T00:00:00-05:00","2015-01-05","79.12034","79.12034","73.41647","74.16003","9156403",""
"APC","2015-01-06T00:00:00-05:00","2015-01-06","73.73933","75.71563","72.78053","73.61214","6956711",""
"APC","2015-01-07T00:00:00-05:00","2015-01-07","74.93294","76.47875","74.09155","74.78619","6400579",""
"APC","2015-01-08T00:00:00-05:00","2015-01-08","75.81347","77.33972","74.97207","77.20275","6366952",""
"APC","2015-01-09T00:00:00-05:00","2015-01-09","77.20275","77.90717","76.01892","77.42776","4342349",""
"APC","2015-01-12T00:00:00-05:00","2015-01-12","75.72542","75.72542","73.0447","73.42626","7677711",""
"APC","2015-01-13T00:00:00-05:00","2015-01-13","73.47517","74.88403","72.99578","74.16003","5649632",""
"APC","2015-01-14T00:00:00-05:00","2015-01-14","72.90772","75.78412","72.22287","75.6765","7693553",""
"APC","2015-01-15T00:00:00-05:00","2015-01-15","77.19296","77.24187","73.77847","73.84695","4270698",""
"APC","2015-01-16T00:00:00-05:00","2015-01-16","75.16775","77.09513","74.72748","76.75269","5608339",""
"APC","2015-01-20T00:00:00-05:00","2015-01-20","76.18525","76.29287","74.53181","76.0874","5614369",""
"APC","2015-01-21T00:00:00-05:00","2015-01-21","77.09513","79.09099","76.58637","78.99315","6248591",""
"APC","2015-01-22T00:00:00-05:00","2015-01-22","79.3845","79.79541","77.16361","79.75627","5370288",""
"APC","2015-01-23T00:00:00-05:00","2015-01-23","79.36494","81.33144","79.07142","79.67801","5299456",""
"APC","2015-01-26T00:00:00-05:00","2015-01-26","80.02044","81.21404","78.27895","80.87161","3377064",""
"APC","2015-01-27T00:00:00-05:00","2015-01-27","80.46069","82.31959","79.63887","80.86183","4093770",""
"APC","2015-01-28T00:00:00-05:00","2015-01-28","80.61724","80.97923","77.26145","77.4669","7249956",""
"APC","2015-01-29T00:00:00-05:00","2015-01-29","78.18111","78.75835","76.26351","78.40614","6735322",""
"APC","2015-01-30T00:00:00-05:00","2015-01-30","77.7702","80.72486","76.96793","79.9813","5317752",""
"APC","2015-02-02T00:00:00-05:00","2015-02-02","81.21404","81.79128","79.01272","80.97923","7923836",""
