symbol,timestamp,tradingDay,open,high,low,close,volume,openInterest
"STX","2015-01-02T00:00:00-05:00","2015-01-02","55.82416","56.27631","54.8445","55.2799","2862941",""
"STX","2015-01-05T00:00:00-05:00","2015-01-05","55.10406","55.68182","54.58493","54.98684","2710551",""
"STX","2015-01-06T00:00:00-05:00","2015-01-06","55.17943","55.1878","53.26196","53.47129","4091264",""
"STX","2015-01-07T00:00:00-05:00","2015-01-07","53.68062","54.25838","52.90191","53.81459","2252900",""
"STX","2015-01-08T00:00:00-05:00","2015-01-08","54.42584","55.4055","54.01555","54.78588","4147157",""
"STX","2015-01-09T00:00:00-05:00","2015-01-09","55.05383","56.07536","54.81938","55.63158","3040532",""
"STX","2015-01-12T00:00:00-05:00","2015-01-12","55.439","55.63995","54.22488","54.45933","2547411",""
"STX","2015-01-13T00:00:00-05:00","2015-01-13","55.02871","56.02512","53.69736","54.21651","2560548",""
"STX","2015-01-14T00:00:00-05:00","2015-01-14","53.77273","54.19976","53.26196","54.08253","2301269",""
"STX","2015-01-15T00:00:00-05:00","2015-01-15","54.25","54.39234","51.9976","52.14832","4242342",""
"STX","2015-01-16T00:00:00-05:00","2015-01-16","52.21531","53.19497","51.71292","53.0945","2985953",""
"STX","2015-01-20T00:00:00-05:00","2015-01-20","53.27871","53.57177","52.19856","52.85167","2123559",""
"STX","2015-01-21T00:00:00-05:00","2015-01-21","52.50837","53.29546","52.24881","52.99402","2058948",""
"STX","2015-01-22T00:00:00-05:00","2015-01-22","52.8768","53.97368","52.18182","53.53828","4255479",""
"STX","2015-01-23T00:00:00-05:00","2015-01-23","53.71412","53.94019","53.14474","53.57177","3098216",""
"STX","2015-01-26T00:00:00-05:00","2015-01-26","49.33493","50.44019","47.32536","49.45215","18303026",""
"STX","2015-01-27T00:00:00-05:00","2015-01-27","49.30144","49.40191","47.30861","47.77751","9647440",""
"STX","2015-01-28T00:00:00-05:00","2015-01-28","48.63158","49.20933","48.12918","48.17105","9169965",""
"STX","2015-01-29T00:00:00-05:00","2015-01-29","47.89474","49.37679","47.72727","49.15072","6026246",""
"STX","2015-01-30T00:00:00-05:00","2015-01-30","48.79067","49.14234","47.14952","47.25837","6573946",""
"STX","2015-02-02T00:00:00-05:00","2015-02-02","47.35048","48.51435","46.78947","48.39713","6004630",""
"STX","2015-02-03T00:00:00-05:00","2015-02-03","48.53947","49.7201","48.44737","49.61124","5062577",""
"STX","2015-02-04T00:00:00-05:00","2015-02-04","49.38517","50.6244","49.38517","50.18062","4835782",""
"STX","2015-02-05T00:00:00-05:00","2015-02-05","50.33971","50.82536","50.0634","50.58253","2614769",""
"STX","2015-02-06T00:00:00-05:00","2015-02-06","50.73461","51.74846","50.5234","50.64168","4990455",""
"STX","2015-02-09T00:00:00-05:00","2015-02-09","50.28683","51.32602","49.8475","51.03032","4218268",""
"STX","2015-02-10T00:00:00-05:00","2015-02-10","51.06411","51.67242","50.27838","50.86134","4046881",""
"STX","2015-02-11T00:00:00-05:00","2015-02-11","50.92049","51.63863","50.63323","51.36827","3580065",""
"STX","2015-02-12T00:00:00-05:00","2015-02-12","51.8245","52.1371","51.41896","51.67242","2166006",""
"STX","2015-02-13T00:00:00-05:00","2015-02-13","52.23849","52.89749","51.95123","52.23849","3037261",""
"STX","2015-02-17T00:00:00-05:00","2015-02-17","52.21314","52.21314","51.35982","51.66397","2743845",""
"STX","2015-02-18T00:00:00-05:00","2015-02-18","51.58794","51.84985","51.06411","51.68932","2572813",""
"STX","2015-02-19T00:00:00-05:00","2015-02-19","51.4781","52.01037","51.4781","51.92588","1528277",""
"STX","2015-02-20T00:00:00-05:00","2015-02-20","51.90054","52.55109","51.42741","52.53419","2067648",""
"STX","2015-02-23T00:00:00-05:00","2015-02-23","52.65247","52.74541","52.12865","52.37367","1840987",""
"STX","2015-02-24T00:00:00-05:00","2015-02-24","52.154","52.27228","50.69237","51.28378","4238271",""
"STX","2015-02-25T00:00:00-05:00","2015-02-25","50.73461","50.88669","50.29528","50.70927","3869931",""
"STX","2015-02-26T00:00:00-05:00","2015-02-26","50.81065","51.42741","50.8022","51.26688","2847765",""
"STX","2015-02-27T00:00:00-05:00","2015-02-27","51.12325","51.68932","50.836","51.63863","3257650",""
"STX","2015-03-02T00:00:00-05:00","2015-03-02","51.71466","53.55649","51.55414","52.01037","4833390",""
