symbol,timestamp,tradingDay,open,high,low,close,volume,openInterest
"JCI","2015-01-02T00:00:00-05:00","2015-01-02","40.95617","41.0772","40.31375","40.60237","1879309",""
"JCI","2015-01-05T00:00:00-05:00","2015-01-05","40.25789","40.50927","39.93203","39.98789","1825176",""
"JCI","2015-01-06T00:00:00-05:00","2015-01-06","39.91341","39.95996","39.07548","39.5503","2375102",""
"JCI","2015-01-07T00:00:00-05:00","2015-01-07","39.81099","40.20203","39.7272","40.18341","2931473",""
"JCI","2015-01-08T00:00:00-05:00","2015-01-08","40.43478","40.95617","40.41616","40.95617","2884214",""
"JCI","2015-01-09T00:00:00-05:00","2015-01-09","41.03065","41.17961","40.55582","40.70478","2890980",""
"JCI","2015-01-12T00:00:00-05:00","2015-01-12","40.75134","40.77927","40.1741","40.28582","2705703",""
"JCI","2015-01-13T00:00:00-05:00","2015-01-13","40.49065","40.87237","40.07168","40.36961","3610181",""
"JCI","2015-01-14T00:00:00-05:00","2015-01-14","39.88548","39.96927","39.2803","39.90409","2442232",""
"JCI","2015-01-15T00:00:00-05:00","2015-01-15","39.94134","40.03444","39.58754","39.70858","3295799",""
"JCI","2015-01-16T00:00:00-05:00","2015-01-16","39.44789","39.61547","39.0103","39.56892","3189573",""
"JCI","2015-01-20T00:00:00-05:00","2015-01-20","39.52237","39.65272","38.92651","39.22444","3313414",""
"JCI","2015-01-21T00:00:00-05:00","2015-01-21","39.12159","39.59845","39.10289","39.39275","2522490",""
"JCI","2015-01-22T00:00:00-05:00","2015-01-22","39.31794","39.82286","38.81303","39.81351","2883762",""
"JCI","2015-01-23T00:00:00-05:00","2015-01-23","39.71066","39.81351","39.5143","39.63585","1932240",""
"JCI","2015-01-26T00:00:00-05:00","2015-01-26","39.533","39.6452","39.26184","39.4582","2488908",""
"JCI","2015-01-27T00:00:00-05:00","2015-01-27","38.99068","39.13094","38.54187","38.89718","3603847",""
"JCI","2015-01-28T00:00:00-05:00","2015-01-28","39.14964","39.39275","38.52317","38.55122","2527196",""
"JCI","2015-01-29T00:00:00-05:00","2015-01-29","38.40162","39.12159","38.29876","39.00003","3748228",""
"JCI","2015-01-30T00:00:00-05:00","2015-01-30","37.49464","38.76628","37.29828","38.15851","6129546",""
"JCI","2015-02-02T00:00:00-05:00","2015-02-02","38.12111","38.88783","37.83125","38.74757","4780710",""
"JCI","2015-02-03T00:00:00-05:00","2015-02-03","38.90653","39.43015","38.73822","39.13094","3589089",""
"JCI","2015-02-04T00:00:00-05:00","2015-02-04","38.95328","39.23379","38.61667","38.71952","3436794",""
"JCI","2015-02-05T00:00:00-05:00","2015-02-05","38.85043","39.35534","38.73822","39.30859","2248167",""
"JCI","2015-02-06T00:00:00-05:00","2015-02-06","39.36469","39.4769","38.67278","38.86913","4986907",""
"JCI","2015-02-09T00:00:00-05:00","2015-02-09","38.75693","39.27119","38.69147","39.04678","5456733",""
"JCI","2015-02-10T00:00:00-05:00","2015-02-10","39.25249","39.36469","39.09354","39.23379","5187436",""
"JCI","2015-02-11T00:00:00-05:00","2015-02-11","39.23379","39.46755","39.04678","39.21509","4411096",""
"JCI","2015-02-12T00:00:00-05:00","2015-02-12","39.27119","40.24362","39.27119","40.13142","5192997",""
"JCI","2015-02-13T00:00:00-05:00","2015-02-13","40.06596","40.47738","40.03791","40.38387","4128003",""
"JCI","2015-02-17T00:00:00-05:00","2015-02-17","40.35582","40.52413","40.16882","40.31842","1596529",""
"JCI","2015-02-18T00:00:00-05:00","2015-02-18","40.32777","40.58958","39.86026","39.99117","3961377",""
"JCI","2015-02-19T00:00:00-05:00","2015-02-19","39.98181","40.22492","39.86026","39.96312","1556316",""
"JCI","2015-02-20T00:00:00-05:00","2015-02-20","39.79481","39.96312","39.27119","39.92571","2877132",""
"JCI","2015-02-23T00:00:00-05:00","2015-02-23","39.91636","39.92571","39.46755","39.72936","2192767",""
"JCI","2015-02-24T00:00:00-05:00","2015-02-24","39.6639","39.92571","39.46755","39.84156","1498992",""
"JCI","2015-02-25T00:00:00-05:00","2015-02-25","39.85091","40.39323","39.67326","40.11272","3198726",""
"JCI","2015-02-26T00:00:00-05:00","2015-02-26","40.05661","40.13142","39.81351","39.91636","1800266",""
"JCI","2015-02-27T00:00:00-05:00","2015-02-27","39.92571","40.03791","39.39275","39.4769","3226747",""
"JCI","2015-03-02T00:00:00-05:00","2015-03-02","39.5704","40.44933","39.4395","40.44933","3589196",""
"JCI","2015-03-03T00:00:00-05:00","2015-03-03","40.16882","40.34648","39.94441","40.31842","2258220",""
"JCI","2015-03-04T00:00:00-05:00","2015-03-04","40.20622","40.20622","39.69196","40.01921","3000016",""
"JCI","2015-03-05T00:00:00-05:00","2015-03-05","40.03791","40.10337","39.81351","39.89766","1194509",""
"JCI","2015-03-06T00:00:00-05:00","2015-03-06","39.61715","39.79481","39.28054","39.36469","2016730",""
"JCI","2015-03-09T00:00:00-04:00","2015-03-09","39.21509","39.92571","39.18704","39.75741","1702943",""
"JCI","2015-03-10T00:00:00-04:00","2015-03-10","39.36469","39.36469","38.93458","38.93458","1958336",""
"JCI","2015-03-11T00:00:00-04:00","2015-03-11","38.92523","39.03743","38.77563","38.85978","1587331",""
"JCI","2015-03-12T00:00:00-04:00","2015-03-12","39.08419","39.70131","39.00938","39.6265","1372043",""
"JCI","2015-03-13T00:00:00-04:00","2015-03-13","39.6265","39.71066","38.86913","39.346","2283246",""
"JCI","2015-03-16T00:00:00-04:00","2015-03-16","39.5704","39.72936","39.35534","39.5704","1785079",""
"JCI","2015-03-17T00:00:00-04:00","2015-03-17","39.4208","39.6452","39.38339","39.533","1711819",""
"JCI","2015-03-18T00:00:00-04:00","2015-03-18","39.41145","40.34648","39.22444","40.13142","1936197",""
"JCI","2015-03-19T00:00:00-04:00","2015-03-19","39.96312","40.02856","39.59845","39.88831","1241459",""
"JCI","2015-03-20T00:00:00-04:00","2015-03-20","40.23427","40.38387","39.95376","40.33712","3329096",""
"JCI","2015-03-23T00:00:00-04:00","2015-03-23","41.0945","41.14125","40.50543","40.63633","2997342",""
"JCI","2015-03-24T00:00:00-04:00","2015-03-24","40.53348","40.83269","40.42128","40.50543","2385275",""
"JCI","2015-03-25T00:00:00-04:00","2015-03-25","40.52413","40.65503","40.22492","40.32777","3588447",""
"JCI","2015-03-26T00:00:00-04:00","2015-03-26","40.20622","40.20622","39.83221","39.91636","1879408",""
"JCI","2015-03-27T00:00:00-04:00","2015-03-27","39.77611","40.02856","39.57975","40.00986","1513857",""
"JCI","2015-03-30T00:00:00-04:00","2015-03-30","40.13142","40.87009","40.10337","40.63633","1769999",""
"JCI","2015-03-31T00:00:00-04:00","2015-03-31","40.50543","40.59893","40.19687","40.26232","1919407",""
"JCI","2015-04-01T00:00:00-04:00","2015-04-01","40.18752","40.56153","39.67326","40.28102","2895741",""
"JCI","2015-04-02T00:00:00-04:00","2015-04-02","40.19687","40.69244","40.02856","40.51478","2020045",""
"JCI","2015-04-06T00:00:00-04:00","2015-04-06","40.15947","40.58958","39.99117","40.38387","1784651",""
"JCI","2015-04-07T00:00:00-04:00","2015-04-07","40.34648","40.44933","39.99117","40.01921","1679414",""
"JCI","2015-04-08T00:00:00-04:00","2015-04-08","40.01921","40.31842","39.93506","40.21557","2635855",""
"JCI","2015-04-09T00:00:00-04:00","2015-04-09","40.21557","40.70178","40.15012","40.63633","1966036",""
"JCI","2015-04-10T00:00:00-04:00","2015-04-10","40.72984","40.85139","40.43998","40.62698","1058684",""
"JCI","2015-04-13T00:00:00-04:00","2015-04-13","40.52413","40.53348","40.24362","40.34648","1263491",""
"JCI","2015-04-14T00:00:00-04:00","2015-04-14","40.26232","40.47738","40.00986","40.41193","1712782",""
"JCI","2015-04-15T00:00:00-04:00","2015-04-15","40.40258","40.73919","40.40258","40.55218","1434715",""
"JCI","2015-04-16T00:00:00-04:00","2015-04-16","40.43063","40.67373","40.23427","40.49608","1140179",""
"JCI","2015-04-17T00:00:00-04:00","2015-04-17","40.15012","40.18752","39.54235","39.67326","3360753",""
"JCI","2015-04-20T00:00:00-04:00","2015-04-20","39.83221","40.08467","39.74805","39.96312","1523162",""
"JCI","2015-04-21T00:00:00-04:00","2015-04-21","40.18752","40.48673","39.70131","39.80416","1928925",""
"JCI","2015-04-22T00:00:00-04:00","2015-04-22","39.83704","40.10012","39.57396","40.02495","1651104",""
"JCI","2015-04-23T00:00:00-04:00","2015-04-23","39.90281","40.37259","39.81825","40.01556","3150647",""
"JCI","2015-04-24T00:00:00-04:00","2015-04-24","37.58212","38.99144","37.31904","37.6197","13473963",""
"JCI","2015-04-27T00:00:00-04:00","2015-04-27","37.75123","37.97672","37.48816","37.59151","6211252",""
"JCI","2015-04-28T00:00:00-04:00","2015-04-28","37.6197","37.65728","37.1781","37.55393","2816978",""
"JCI","2015-04-29T00:00:00-04:00","2015-04-29","37.58212","37.8264","37.41299","37.59151","4518851",""
"JCI","2015-04-30T00:00:00-04:00","2015-04-30","37.43179","37.53514","36.88684","36.99959","5158624",""
"JCI","2015-05-01T00:00:00-04:00","2015-05-01","37.14992","37.35662","37.01838","37.23448","2986846",""
"JCI","2015-05-04T00:00:00-04:00","2015-05-04","37.25327","37.6197","37.25327","37.45997","2477561",""
"JCI","2015-05-05T00:00:00-04:00","2015-05-05","37.48816","37.62909","37.00899","37.11234","2590274",""
"JCI","2015-05-06T00:00:00-04:00","2015-05-06","37.37541","37.48816","36.92443","37.1969","2737366",""
"JCI","2015-05-07T00:00:00-04:00","2015-05-07","37.27206","37.45997","37.00899","37.1875","1520084",""
"JCI","2015-05-08T00:00:00-04:00","2015-05-08","37.41299","37.68547","37.21569","37.36602","3003130",""
"JCI","2015-05-11T00:00:00-04:00","2015-05-11","37.33783","37.55393","37.10294","37.12173","1916975",""
"JCI","2015-05-12T00:00:00-04:00","2015-05-12","37.02778","37.12173","36.67075","36.68954","3212485",""
"JCI","2015-05-13T00:00:00-04:00","2015-05-13","36.76471","37.11234","36.76471","36.90564","3110628",""
"JCI","2015-05-14T00:00:00-04:00","2015-05-14","37.11234","37.29085","36.79289","37.21569","3667489",""
"JCI","2015-05-15T00:00:00-04:00","2015-05-15","37.1781","37.34723","36.9714","37.08415","2594425",""
"JCI","2015-05-18T00:00:00-04:00","2015-05-18","36.9714","37.48816","36.93382","37.34723","2510130",""
"JCI","2015-05-19T00:00:00-04:00","2015-05-19","37.53514","38.0425","37.49755","37.76063","6359940",""
"JCI","2015-05-20T00:00:00-04:00","2015-05-20","37.51635","38.39952","37.51635","38.36195","8965648",""
"JCI","2015-05-21T00:00:00-04:00","2015-05-21","38.25859","38.6532","38.10826","38.41832","5307099",""
"JCI","2015-05-22T00:00:00-04:00","2015-05-22","38.33376","38.57804","38.20222","38.4559","2571755",""
"JCI","2015-05-26T00:00:00-04:00","2015-05-26","38.33376","38.39952","37.94854","37.97672","3203013",""
"JCI","2015-05-27T00:00:00-04:00","2015-05-27","37.94854","38.33376","37.92975","38.30557","1768500",""
"JCI","2015-05-28T00:00:00-04:00","2015-05-28","38.18343","38.29617","38.0331","38.28678","1943797",""
"JCI","2015-05-29T00:00:00-04:00","2015-05-29","38.31496","38.31496","37.85458","37.92035","3399383",""
"JCI","2015-06-01T00:00:00-04:00","2015-06-01","37.94854","38.01431","37.73244","37.83579","2344626",""
"JCI","2015-06-02T00:00:00-04:00","2015-06-02","37.78882","37.97672","37.62909","37.92035","3354361",""
"JCI","2015-06-03T00:00:00-04:00","2015-06-03","38.0331","38.2492","37.93914","38.09887","1271775",""
"JCI","2015-06-04T00:00:00-04:00","2015-06-04","37.80761","37.99551","37.63849","37.69486","1643122",""
"JCI","2015-06-05T00:00:00-04:00","2015-06-05","37.59151","37.817","37.52574","37.78882","1446645",""
"JCI","2015-06-08T00:00:00-04:00","2015-06-08","37.70426","37.83579","37.6103","37.65728","2244472",""
