symbol,timestamp,tradingDay,open,high,low,close,volume,openInterest
"DTE","2015-01-02T00:00:00-05:00","2015-01-02","79.15662","79.53038","78.38174","79.32071","958066",""
"DTE","2015-01-05T00:00:00-05:00","2015-01-05","79.22955","79.56684","78.23587","78.54583","1207839",""
"DTE","2015-01-06T00:00:00-05:00","2015-01-06","78.8102","80.05913","78.36349","78.42731","1353732",""
"DTE","2015-01-07T00:00:00-05:00","2015-01-07","78.68256","79.658","78.11736","79.35718","1023334",""
"DTE","2015-01-08T00:00:00-05:00","2015-01-08","79.66712","80.13206","79.3754","79.72182","747235",""
"DTE","2015-01-09T00:00:00-05:00","2015-01-09","79.73093","79.85857","78.66434","79.12926","740434",""
"DTE","2015-01-12T00:00:00-05:00","2015-01-12","79.4848","79.68536","78.41819","79.06545","921977",""
"DTE","2015-01-13T00:00:00-05:00","2015-01-13","79.72182","80.87959","78.91959","79.51215","708184",""
"DTE","2015-01-14T00:00:00-05:00","2015-01-14","78.78284","80.46024","78.78284","80.36908","827750",""
"DTE","2015-01-15T00:00:00-05:00","2015-01-15","80.79754","81.29893","80.25056","81.1075","877332",""
"DTE","2015-01-16T00:00:00-05:00","2015-01-16","80.95252","82.09206","80.72462","82.01001","728148",""
"DTE","2015-01-20T00:00:00-05:00","2015-01-20","82.27438","82.36554","81.26247","82.11941","766102",""
"DTE","2015-01-21T00:00:00-05:00","2015-01-21","81.82768","82.93987","81.19866","82.83959","733413",""
"DTE","2015-01-22T00:00:00-05:00","2015-01-22","82.93987","83.34098","82.07382","82.68461","591579",""
"DTE","2015-01-23T00:00:00-05:00","2015-01-23","82.93987","83.55978","82.74842","83.17689","487260",""
"DTE","2015-01-26T00:00:00-05:00","2015-01-26","82.97633","82.97633","82.02824","82.89429","780691",""
"DTE","2015-01-27T00:00:00-05:00","2015-01-27","82.75754","83.59624","82.58433","83.23159","597173",""
"DTE","2015-01-28T00:00:00-05:00","2015-01-28","83.10397","84.11586","82.00089","82.25615","766650",""
"DTE","2015-01-29T00:00:00-05:00","2015-01-29","82.25615","83.63271","81.81857","83.45038","628107",""
"DTE","2015-01-30T00:00:00-05:00","2015-01-30","83.14042","83.42303","81.64536","81.73652","971668",""
"DTE","2015-02-02T00:00:00-05:00","2015-02-02","81.91885","82.75754","81.07103","82.48405","821717",""
"DTE","2015-02-03T00:00:00-05:00","2015-02-03","82.2288","82.79401","81.71828","82.07382","1180197",""
"DTE","2015-02-04T00:00:00-05:00","2015-02-04","81.97354","82.00089","80.56052","80.78843","1116793",""
"DTE","2015-02-05T00:00:00-05:00","2015-02-05","81.24424","81.73652","80.46935","81.65447","1049441",""
"DTE","2015-02-06T00:00:00-05:00","2015-02-06","81.46303","81.93707","77.33336","77.71624","1361082",""
"DTE","2015-02-09T00:00:00-05:00","2015-02-09","77.56126","78.21764","77.05075","77.40629","1174383",""
"DTE","2015-02-10T00:00:00-05:00","2015-02-10","77.40629","79.11103","77.40629","79.0381","1065237",""
"DTE","2015-02-11T00:00:00-05:00","2015-02-11","78.60964","78.68256","77.04164","77.21484","1038362",""
"DTE","2015-02-12T00:00:00-05:00","2015-02-12","77.21484","77.37894","76.37615","76.56759","1678097",""
"DTE","2015-02-13T00:00:00-05:00","2015-02-13","77.05075","77.05075","73.50452","74.35233","2683333",""
"DTE","2015-02-17T00:00:00-05:00","2015-02-17","74.2156","75.61038","74.07885","74.67141","2680919",""
"DTE","2015-02-18T00:00:00-05:00","2015-02-18","74.80815","77.03252","74.64406","77.03252","2055225",""
"DTE","2015-02-19T00:00:00-05:00","2015-02-19","77.22396","77.46099","75.81094","76.02973","1207401",""
"DTE","2015-02-20T00:00:00-05:00","2015-02-20","76.11178","76.31233","74.77168","75.8474","1438416",""
"DTE","2015-02-23T00:00:00-05:00","2015-02-23","75.94769","76.50378","75.80183","76.48555","1060191",""
"DTE","2015-02-24T00:00:00-05:00","2015-02-24","76.29411","77.38805","76.1209","76.75903","1151457",""
"DTE","2015-02-25T00:00:00-05:00","2015-02-25","76.85931","76.85931","75.34601","75.44629","1043408",""
"DTE","2015-02-26T00:00:00-05:00","2015-02-26","75.62862","75.82005","74.60759","74.71699","1355817",""
"DTE","2015-02-27T00:00:00-05:00","2015-02-27","74.90842","74.95401","74.40704","74.7808","1178332",""
"DTE","2015-03-02T00:00:00-05:00","2015-03-02","74.67141","74.76257","72.81169","73.33131","1311500",""
"DTE","2015-03-03T00:00:00-05:00","2015-03-03","73.18546","73.78713","72.75699","73.58657","1692138",""
"DTE","2015-03-04T00:00:00-05:00","2015-03-04","73.20369","73.62304","73.20369","73.45895","1161768",""
