symbol,timestamp,tradingDay,open,high,low,close,volume,openInterest
"SWKS","2015-01-02T00:00:00-05:00","2015-01-02","71.1028","71.41194","69.67302","70.8323","2952475",""
"SWKS","2015-01-05T00:00:00-05:00","2015-01-05","70.61977","70.90958","69.60539","69.68267","3027211",""
"SWKS","2015-01-06T00:00:00-05:00","2015-01-06","69.7503","70.08843","66.37872","67.46072","4922828",""
"SWKS","2015-01-07T00:00:00-05:00","2015-01-07","68.65864","69.45082","67.92442","68.5717","2997917",""
"SWKS","2015-01-08T00:00:00-05:00","2015-01-08","69.55708","72.20412","69.31557","71.68244","3905511",""
"SWKS","2015-01-09T00:00:00-05:00","2015-01-09","72.20412","72.22344","70.04978","71.56651","2966035",""
"SWKS","2015-01-12T00:00:00-05:00","2015-01-12","71.63414","71.73074","69.18032","69.86623","2835196",""
"SWKS","2015-01-13T00:00:00-05:00","2015-01-13","71.48923","72.26208","69.65369","70.36858","3146250",""
"SWKS","2015-01-14T00:00:00-05:00","2015-01-14","68.94846","70.20435","68.20459","69.17065","3169747",""
"SWKS","2015-01-15T00:00:00-05:00","2015-01-15","69.57641","70.48451","68.40746","68.90016","2830641",""
"SWKS","2015-01-16T00:00:00-05:00","2015-01-16","68.64898","71.48923","68.62","71.34431","3188897",""
"SWKS","2015-01-20T00:00:00-05:00","2015-01-20","72.15582","73.32476","71.94328","72.9963","3748587",""
"SWKS","2015-01-21T00:00:00-05:00","2015-01-21","73.03494","74.7159","72.47462","74.67726","3269119",""
"SWKS","2015-01-22T00:00:00-05:00","2015-01-22","75.1603","76.72533","73.00596","76.63839","6904360",""
"SWKS","2015-01-23T00:00:00-05:00","2015-01-23","75.7496","79.97133","75.60469","78.11647","7947038",""
"SWKS","2015-01-26T00:00:00-05:00","2015-01-26","78.12614","79.70083","76.94753","79.68151","3657910",""
"SWKS","2015-01-27T00:00:00-05:00","2015-01-27","78.48357","79.70083","78.35799","78.75407","3449540",""
"SWKS","2015-01-28T00:00:00-05:00","2015-01-28","80.6669","81.10163","78.87967","79.05357","4665497",""
"SWKS","2015-01-29T00:00:00-05:00","2015-01-29","79.43033","81.68127","78.63815","81.33349","4252484",""
"SWKS","2015-01-30T00:00:00-05:00","2015-01-30","81.14993","82.0677","80.13556","80.23217","3628720",""
"SWKS","2015-02-02T00:00:00-05:00","2015-02-02","80.25149","80.8891","77.43056","79.23711","4263663",""
"SWKS","2015-02-03T00:00:00-05:00","2015-02-03","79.23712","80.2144","78.10503","79.6048","2883306",""
"SWKS","2015-02-04T00:00:00-05:00","2015-02-04","79.23712","80.16602","78.74364","79.63384","2501125",""
"SWKS","2015-02-05T00:00:00-05:00","2015-02-05","79.92412","79.92412","77.9115","78.76299","3413585",""
"SWKS","2015-02-06T00:00:00-05:00","2015-02-06","78.74364","80.34987","78.076","78.8017","3026753",""
"SWKS","2015-02-09T00:00:00-05:00","2015-02-09","78.01794","78.25017","74.69905","76.51815","5661818",""
"SWKS","2015-02-10T00:00:00-05:00","2015-02-10","77.52446","79.11134","76.30527","78.99522","3338348",""
"SWKS","2015-02-11T00:00:00-05:00","2015-02-11","79.39194","80.04991","78.56947","79.69189","2526756",""
"SWKS","2015-02-12T00:00:00-05:00","2015-02-12","80.38857","80.55306","78.82104","79.74995","2326674",""
"SWKS","2015-02-13T00:00:00-05:00","2015-02-13","80.25311","80.29181","78.22113","79.19841","2726011",""
"SWKS","2015-02-17T00:00:00-05:00","2015-02-17","79.03392","80.29181","78.81137","80.05958","1929404",""
"SWKS","2015-02-18T00:00:00-05:00","2015-02-18","80.18537","80.28214","79.25648","79.88541","1707206",""
"SWKS","2015-02-19T00:00:00-05:00","2015-02-19","79.55643","80.63047","79.5274","80.36922","1803939",""
"SWKS","2015-02-20T00:00:00-05:00","2015-02-20","80.12731","81.66581","80.12731","81.56905","2424544",""
"SWKS","2015-02-23T00:00:00-05:00","2015-02-23","82.13993","83.30106","81.4239","83.21397","3544837",""
"SWKS","2015-02-24T00:00:00-05:00","2015-02-24","83.21397","85.41043","82.14961","85.32335","3924331",""
"SWKS","2015-02-25T00:00:00-05:00","2015-02-25","85.39108","86.04906","84.45251","84.88793","3208749",""
"SWKS","2015-02-26T00:00:00-05:00","2015-02-26","85.5846","86.78444","84.49121","85.7104","4114078",""
"SWKS","2015-02-27T00:00:00-05:00","2015-02-27","86.01035","86.48447","84.49121","84.90728","2266939",""
"SWKS","2015-03-02T00:00:00-05:00","2015-03-02","85.3814","88.25519","85.2653","88.17778","3572328",""
