symbol,timestamp,tradingDay,open,high,low,close,volume,openInterest
"FOX","2015-01-02T00:00:00-05:00","2015-01-02","35.67478","35.84843","35.01878","35.23101","1959563",""
"FOX","2015-01-05T00:00:00-05:00","2015-01-05","35.21172","35.21172","34.43996","34.50749","1917374",""
"FOX","2015-01-06T00:00:00-05:00","2015-01-06","34.64254","34.65219","33.88043","34.02514","1995533",""
"FOX","2015-01-07T00:00:00-05:00","2015-01-07","34.1216","34.1409","32.55878","32.76137","7861577",""
"FOX","2015-01-08T00:00:00-05:00","2015-01-08","32.84819","33.17619","32.79996","32.91572","8036034",""
"FOX","2015-01-09T00:00:00-05:00","2015-01-09","32.98325","33.09902","32.60702","32.64561","2492472",""
"FOX","2015-01-12T00:00:00-05:00","2015-01-12","32.62631","33.10867","32.15361","32.61667","4093791",""
"FOX","2015-01-13T00:00:00-05:00","2015-01-13","32.8289","33.3209","32.1729","32.37549","5282238",""
"FOX","2015-01-14T00:00:00-05:00","2015-01-14","32.13432","32.37549","31.76772","32.12466","4004852",""
"FOX","2015-01-15T00:00:00-05:00","2015-01-15","32.15361","32.39479","31.71949","31.95102","1934167",""
"FOX","2015-01-16T00:00:00-05:00","2015-01-16","32.03784","32.5009","31.86419","32.40443","3286912",""
"FOX","2015-01-20T00:00:00-05:00","2015-01-20","32.46231","32.60702","31.52655","31.62302","3993450",""
"FOX","2015-01-21T00:00:00-05:00","2015-01-21","31.56514","31.69055","31.26608","31.49761","3612919",""
"FOX","2015-01-22T00:00:00-05:00","2015-01-22","31.70984","32.30796","31.52655","32.20184","3988059",""
"FOX","2015-01-23T00:00:00-05:00","2015-01-23","32.38514","32.49125","31.72914","32.06678","2162734",""
"FOX","2015-01-26T00:00:00-05:00","2015-01-26","32.04749","32.25972","31.72914","32.24043","1292519",""
"FOX","2015-01-27T00:00:00-05:00","2015-01-27","31.91243","32.15361","31.71949","31.82561","1799307",""
"FOX","2015-01-28T00:00:00-05:00","2015-01-28","31.76772","31.97996","31.15996","31.20819","2353881",""
"FOX","2015-01-29T00:00:00-05:00","2015-01-29","31.15032","31.59408","30.82232","31.42043","2365076",""
"FOX","2015-01-30T00:00:00-05:00","2015-01-30","31.15996","31.24678","30.63902","30.72585","2429759",""
"FOX","2015-02-02T00:00:00-05:00","2015-02-02","30.76443","31.3722","30.41714","31.31431","2422399",""
"FOX","2015-02-03T00:00:00-05:00","2015-02-03","32.8096","32.8096","31.3529","32.15361","2725082",""
"FOX","2015-02-04T00:00:00-05:00","2015-02-04","32.15361","32.61667","31.77737","32.25008","4346097",""
"FOX","2015-02-05T00:00:00-05:00","2015-02-05","30.64867","30.99596","30.3882","30.65832","10297763",""
"FOX","2015-02-06T00:00:00-05:00","2015-02-06","30.8802","31.67126","30.61973","31.41079","5499921",""
"FOX","2015-02-09T00:00:00-05:00","2015-02-09","31.41079","32.0089","31.17925","31.83525","4284731",""
"FOX","2015-02-10T00:00:00-05:00","2015-02-10","31.98961","32.25972","31.69055","32.08607","4791311",""
"FOX","2015-02-11T00:00:00-05:00","2015-02-11","31.93172","32.39479","31.8449","32.38514","7329082",""
"FOX","2015-02-12T00:00:00-05:00","2015-02-12","32.47196","32.56843","31.98961","32.13432","2712643",""
"FOX","2015-02-13T00:00:00-05:00","2015-02-13","32.54914","32.6649","32.12466","32.47196","3359888",""
"FOX","2015-02-17T00:00:00-05:00","2015-02-17","32.46231","32.79996","32.25972","32.79996","2462619",""
"FOX","2015-02-18T00:00:00-05:00","2015-02-18","33.03149","33.17619","32.34655","32.43337","3324229",""
"FOX","2015-02-19T00:00:00-05:00","2015-02-19","32.55878","32.69384","32.30796","32.65525","1603081",""
"FOX","2015-02-20T00:00:00-05:00","2015-02-20","32.75172","33.07008","32.44302","33.07008","1547623",""
"FOX","2015-02-23T00:00:00-05:00","2015-02-23","33.11831","33.23408","32.8096","33.18584","2124691",""
"FOX","2015-02-24T00:00:00-05:00","2015-02-24","32.96396","33.34984","32.85784","32.85784","2232496",""
"FOX","2015-02-25T00:00:00-05:00","2015-02-25","32.93502","33.1376","32.6842","32.76137","2037929",""
